date & time,pmt_2_5,aqi_2_5,pmt_10,aqi_10,temp_from_humidity,temp_from_pressure,humidity,pressure
2020-04-20 00:00:15.595984,2.3,10,5.1,5,21.22916603088379,24.070833206176758,46.416744232177734,1018.421630859375
2020-04-20 00:01:36.121554,0.8,3,3.4,3,21.14236068725586,24.06041717529297,46.000701904296875,1018.45751953125
2020-04-20 00:02:56.653738,1.4,6,4.0,4,21.29861068725586,24.077083587646484,46.549705505371094,1018.523681640625
2020-04-20 00:04:17.210846,1.1,5,1.6,1,21.14236068725586,24.068750381469727,46.5153923034668,1018.495361328125
2020-04-20 00:05:37.740893,1.5,6,4.7,4,21.15972137451172,24.070833206176758,41.4371337890625,1018.5166015625
2020-04-20 00:06:58.248767,1.2,5,3.5,3,21.24652671813965,24.089582443237305,46.38671875,1018.546630859375
2020-04-20 00:08:18.759993,1.7,7,5.9,5,21.33333396911621,24.08333396911621,46.07790756225586,1018.559814453125
2020-04-20 00:09:39.316307,0.8,3,5.2,5,21.19444465637207,24.07291603088379,46.112220764160156,1018.526123046875
2020-04-20 00:10:59.865994,1.2,5,5.1,5,21.19444465637207,24.075000762939453,46.12937545776367,1018.533935546875
2020-04-20 00:12:20.421030,1.2,5,3.8,3,21.19444465637207,24.08333396911621,46.631195068359375,1018.525634765625
2020-04-20 00:13:40.967591,1.1,5,4.8,4,21.09027671813965,24.079166412353516,45.80769348144531,1018.55615234375
2020-04-20 00:15:01.488481,1.1,5,4.7,4,21.15972137451172,24.077083587646484,46.13795471191406,1018.56298828125
2020-04-20 00:16:21.990278,0.7,3,2.0,2,21.22916603088379,24.079166412353516,46.511104583740234,1018.551025390625
2020-04-20 00:17:42.518487,1.2,5,3.4,3,21.29861068725586,24.079166412353516,46.20228958129883,1018.54443359375
2020-04-20 00:19:03.071648,1.4,6,7.4,6,21.22916603088379,24.079166412353516,46.502525329589844,1018.581787109375
2020-04-20 00:20:23.623547,1.8,8,5.1,5,21.26388931274414,24.08333396911621,46.455345153808594,1018.602294921875
2020-04-20 00:21:44.120744,1.1,5,3.4,3,21.17708396911621,24.081249237060547,46.36527633666992,1018.548095703125
2020-04-20 00:23:04.648756,0.8,3,2.6,2,21.19444465637207,24.085416793823242,45.07855224609375,1018.577880859375
2020-04-20 00:24:25.167187,1.0,4,2.8,2,21.125,24.079166412353516,46.40387725830078,1018.602783203125
2020-04-20 00:25:45.719557,1.2,5,3.7,3,21.29861068725586,24.089582443237305,46.30093765258789,1018.6015625
2020-04-20 00:27:06.272664,1.0,4,3.7,3,21.19444465637207,24.079166412353516,46.40387725830078,1018.65625
2020-04-20 00:28:26.771066,1.0,4,2.7,2,21.28125,24.077083587646484,46.08219528198242,1018.648681640625
2020-04-20 00:29:47.326074,1.7,7,4.4,4,21.26388931274414,24.09166717529297,46.283782958984375,1018.66259765625
2020-04-20 00:31:07.838895,1.0,4,5.1,5,21.22916603088379,24.09375,46.87996292114258,1018.621337890625
2020-04-20 00:32:28.394033,0.6,2,1.7,1,21.21180534362793,24.097917556762695,46.236602783203125,1018.638916015625
2020-04-20 00:33:48.952555,0.8,3,2.8,2,21.15972137451172,24.087499618530273,42.397884368896484,1018.595458984375
2020-04-20 00:35:09.468865,1.1,5,3.5,3,21.15972137451172,24.09583282470703,46.4210319519043,1018.560791015625
2020-04-20 00:36:29.982312,1.1,5,2.7,2,21.15972137451172,24.09375,46.107933044433594,1018.56591796875
2020-04-20 00:37:50.520809,0.9,4,2.8,2,21.09027671813965,24.09583282470703,45.76480484008789,1018.632568359375
2020-04-20 00:39:11.020172,1.1,5,3.2,3,21.24652671813965,24.102083206176758,46.12079620361328,1018.6220703125
2020-04-20 00:40:31.579731,1.1,5,7.4,6,21.26388931274414,24.10416603088379,45.691890716552734,1018.63720703125
2020-04-20 00:41:52.091777,0.8,3,2.6,2,21.28125,24.10416603088379,46.05217361450195,1018.58642578125
2020-04-20 00:43:12.636538,1.3,5,4.2,4,21.24652671813965,24.102083206176758,45.66615676879883,1018.6181640625
2020-04-20 00:44:33.141387,1.8,8,3.9,3,21.24652671813965,24.110416412353516,45.71762466430664,1018.662353515625
2020-04-20 00:45:53.687031,0.7,3,2.6,2,21.22916603088379,24.11458396911621,45.824851989746094,1018.646728515625
2020-04-20 00:47:14.219437,1.4,6,6.7,6,21.29861068725586,24.110416412353516,46.36527633666992,1018.623779296875
2020-04-20 00:48:34.740516,0.8,3,4.4,4,21.24652671813965,24.106250762939453,46.292362213134766,1018.6318359375
2020-04-20 00:49:55.240910,1.6,7,2.6,2,21.26388931274414,24.110416412353516,49.890892028808594,1018.635986328125
